alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,date
343539,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3,19.0,2645709.0,4,349
343541,bb6c8afdd0980f6436afbdcdd4199a1d8f238633b9a62c36b9c1e036909fd3b8,2,9.0,498669.0,4,349
343542,b71d505e9e920064dfd6934118123424f182a003a9381f13623b529864d8eef9,1,19.0,1210.0,4,349
343544,430e954a53d52fbb792cd897a1c209b5bfd8dbb5099bc823bbf23bceb3ad3560,1,11.0,87408.0,3,349
343545,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,18.0,345427.0,3,349
343547,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,188777.0,3,349
343550,029c4d6ac402d60b7db4014691c5eee1268a42b9c4fcc5fac7de9c7f54e3c1a5,1,19.0,58552.0,2,349
343551,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,356198.0,2,349
343552,b5809821547725fd6b10d44eaac277e3f02ffcd5925752f3d12f2c263d5e2a52,1,5.0,239194.0,2,349
343553,bfa73f8481bed3e8d4de98013282888b92d7e946bfb648d2005e28e68dadb311,1,19.0,14067.0,2,349
343554,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1,12.0,5691.0,2,349
343555,634ac121c7fab59c1d9eb7d6cfd470ddb68a6ad6ae9d385d643fe3c80d2ccb8b,1,17.0,682793.0,3,349
343558,4bfdc92c4b932692a54dc82fde7c4ba26ed7db0ed69e2dee5ca6532b76970a46,1,15.0,1586261.0,3,349
343559,18270c5ef2aeb41c888410e4a46ad8cbc3f16b6c07084ce9381da2b636d2a191,3,15.0,301183.0,4,349
343562,7b50699ce5870fb0dd3a079c26eec8724dd4603336c392545267cfffbf0bf34e,1,15.0,139765.0,3,349
343564,d8b6cbc8c7378ccb205559b9bcc99eb03864a529fc531bfb3bf3784610f3545a,1,18.0,352003.0,3,349
343567,eddfc6bc7e209e2a40808c3fb07e08b3ee0a199e0a8552e3dc4952b414332d4b,1,19.0,0.0,2,349
343569,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,1,19.0,2708059.0,2,349
343645,0cc8f0cb6aad6e6c7bcd8d81d656ed4e2dd0cc68a4cd713013e162c3bac25879,1,12.0,133891.0,6,349
343648,10351bd16fa319ebfa4c64929e7291ee5dce1d2a06d33a93bde40722e5454dbc,1,3.0,419168.0,6,349
343649,01e8cffa3a1f4d45fdc2eb0f881ffab169132cf7bec21c700aed877721760985,1,5.0,68179.0,2,349
343682,45a326533b3ef6081f965f5420c97c681b600f5bcc5c158bf0f59b7f7d8280f2,1,12.0,219647.0,4,349
343690,4ba01607c706d256ebd591e0099c2075ccc6c8121bd726cc7509dcc0cc3a5772,1,18.0,2041626.0,3,349
343691,35f9852b62fcdb58b49995225d2aa3589d961e509ae7a2476d7817d7a9cba6ed,1,12.0,206.0,4,349
343700,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1,17.0,423602.0,2,349
343701,102e3ba50d2b335b71e881df9ef5fea70124a240e8b15c5a4c5c3eabac4605d1,1,14.0,1021417.0,4,349
343702,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1,17.0,326074.0,4,349
343703,56d1b95afcd9fb670bceda275ba50e507e7a31395d66f5d70b921f699a06eea8,3,17.0,5114.0,2,349
343708,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1,3.0,168250.0,3,349
343709,89296058c9a6bd8d375eca69fb7ee66bf5032da52c6717165f06c75be418f607,2,18.0,1554873.0,3,349
343816,4b2c38b852da347f6d5f0ee05b1fd4a26dbde9164dfd08eed87f5ca8180d45d3,1,12.0,82299.0,7,349
343820,405115a569295213328a887110c5c5b705069402361a3057ba68f7159c097861,3,19.0,0.0,6,349
343843,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3,19.0,1388063.0,5,349
343844,d4d0896b22f7f2d2c991a7030ab7e7eafb165006c5614e50c6eb94ecaad02878,1,1.0,476.0,4,349
343845,c43b25dbd4cd604ec33180b9ba4619873d4de48b0e2964ee81c5550100e19a3e,1,19.0,0.0,4,349
343847,0c1ea62f185e6fa34cc2c26b4de07b83921b1a8fc63fd7852ba1ca04ed0e8953,1,17.0,1997465.0,5,349
343848,9359a533e56f21cd20432e71867d9f20a4e1778ef308fd8bbf1813ddd7023be3,1,19.0,2545484.0,4,349
343849,41d4805735a4370a826769d05c2706eb9756be313c44ce152ca620506b87a27f,1,17.0,1347437.0,6,349
343850,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1,12.0,1306628.0,5,349
343856,ea5d1885469cc7cc38dcac1e63e18c8d23f1497c6eb8d3ae8ac0cfeff726780d,1,17.0,30648.0,4,349
343857,17c9f372189f9453de74e4f3813f673bcaec829e9d5a20ac837f4eb547ea870d,3,17.0,524274.0,4,349
343858,11eb3723249ee2e8415a950bc3f7b52eef5baec604855b66cda456852e852afc,3,18.0,688157.0,3,349
343860,5cfdaf30b2a223097fa9c340a72f174ae3502ada6c11dcc31361745e849f680d,1,13.0,1911086.0,3,349
343861,4cdf55dd8323f7136a77702983065973c5f5c1f2e1ecb3a39e6ffd9e6ba4a940,1,19.0,112726.0,3,349
343863,1e15d5cea5f386783ef3e29143d7639f431ac48f499988e1a44f21cbb55307f7,1,14.0,0.0,6,349
343869,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,1630983.0,3,349
343870,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,13844.0,3,349
343874,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1,19.0,26163.0,2,349
343875,6204af7203e52f67e27b3a15159a8950bc5812dd0e4827aea786104d6cc41bb4,1,3.0,4098.0,4,349
343880,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1,15.0,32109.0,4,349
343881,d3ac5f3c118734486a76522ce5876e09a0deabca4bcd35b07700b4b1766ea23e,3,17.0,917813.0,4,349
343883,67f5cb11e82fbee902dbb29f52e5b40e87acc4f9d28916b6a89603c050ecedbe,3,12.0,229587.0,3,349
343884,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1,17.0,33665.0,4,349
343885,0c2dc5fedc3689abf5ff4be14fe8fea8d23d22068297c24bb3cbd245eaf8aa16,3,19.0,79302.0,3,349
343888,514b840fec944a01a4333bccd1ed3a58562a79b1d07e76570ef8a5aa09250275,1,1.0,1036.0,2,349
343889,472be9abb712fcf1342f8b3632d12a8f39112da7c1efdecfca092c7a1465d1c1,1,17.0,903426.0,3,349
343897,cc73fc47d39a47f49ebc28cc7fcd1c3203232bb2af57c84bc80f1f2ab18552ba,3,13.0,1621.0,3,349
343899,c0debe5a9d25560d3b55660883f4f8ce4a887eaea27a6143bb27608d4123cebb,1,5.0,6988348.0,1,349
343939,9b10ccfd1a9eea143eee2b0128e328fab2b5b7392a7ee98ff892e257972cb44b,1,19.0,1029.0,3,349
343940,8173686f4ba325ede4f56f61f86a68298f3bb7ce47e3d4ea2c928ce16821e3ab,3,12.0,104367.0,4,349
343965,b07acaaa231983b6b5cf84a9692f361bcac22986f673a5f0a0646c883d3468dc,2,12.0,240629.0,3,349
344014,ec1ee62fbd3c296f728c4aa53930c7802ed7680a2c6bcd0b17a3e6191e227d74,2,9.0,1678430.0,6,350
344035,81fa0100bc5af8787771dfeb412d5a0b619a3c58e6f0d483daf28909337c366d,1,13.0,138183.0,5,350
344036,74214c478dc6519fbefe4bc31693865bdcd698ab974b6435bb8fa842a3ed4fd8,3,15.0,44832.0,5,350
344039,a0bbaf2a1542b907f071937f396d2c57c326a615ec0e10e3e6b1eeea6ccf9f48,1,17.0,212.0,4,350
344040,094c70ecdc5d71000fe12e4ef9eb341ba07f7c18233a96aa661cd0995f4956d0,1,18.0,217553.0,5,350
344046,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3,12.0,1047.0,4,350
344048,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1,17.0,151877.0,4,350
344050,57ff5406e00ae3bcbcca8c56cf87d85728bdee17b687d8acd194cec064f2fc75,1,12.0,0.0,4,350
344051,9ac7efb5259817f80f9731ef7b625e9e9640e8a539377e4312b605c45742d888,3,15.0,315273.0,4,350
344052,027939f7a74c64b85f0d59199d375420c5d1096625c0401a66f09cb8108ad968,1,19.0,304893.0,5,350
344053,870252ba9d2d6cb4433ce4718b80b2e69cf73adcc7e92657e8383e2f281cc13c,3,12.0,592859.0,3,350
344062,f2988c656a490f6841c4ac894ca44ffc66d63dfbc463a88097b41c13dc154690,3,15.0,8447.0,3,350
344069,7cb4198f30e598dc3f479fe06b6b278a85861b1fe979dd6f2546cf34168841bb,1,19.0,171.0,2,350
344070,d450b2a091c80191bb3fa6033870ba4d1528c332d77ff13bd2d6abf59b0b9389,1,17.0,104336.0,3,350
344071,f99a07f8a85b7997300146d9e25bbfd99e571240944b7235e643a0d3850bcbe8,1,5.0,96594.0,2,350
344073,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3,12.0,1037474.0,2,350
344074,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,17.0,938482.0,3,350
344075,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1,12.0,160565.0,3,350
344076,be3ac816c02ecf60eaa3cf92a8970bc613d76449a6d6ca993894b45c95e98bbe,1,4.0,740858.0,2,350
344113,7eb6bbea3ff65aaebfe6a962bd566cc0d3d35e4a1b2803423a214063b1c00769,2,9.0,2201.0,5,350
344161,82e1207733f71d5f3a3665991de1a17e3d6aa8e104c3634422f8124698674f4c,1,19.0,3390366.0,6,350
344184,c676333db2c2efaffd2a9941eb3e745120c73f92ed72f083fa070eecdc71da4d,1,19.0,1483.0,4,350
344185,0c679405605ca5288e1230489975e02bd175ae939974270061b6b44c9b176247,3,17.0,2815277.0,5,350
344187,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3,14.0,1137953.0,4,350
344188,60638b20d317f8a4bb14661b5a87403e698455fc046f9c56c2d29303691a9bb2,3,9.0,2979531.0,4,350
344196,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,1118748.0,2,350
344199,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1,17.0,375856.0,3,350
344200,bb6c8afdd0980f6436afbdcdd4199a1d8f238633b9a62c36b9c1e036909fd3b8,2,9.0,498669.0,4,350
344203,d9e29fdbed820a3926c21e2dec952f031a898ca50b10c27605ed48478a172d8d,3,17.0,280078.0,4,350
344204,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,188777.0,3,350
344206,7775aff6ca1af46f134a1536b1e63b9a4b0fee6e0961fd8025add4a1996ac4ba,1,12.0,258043.0,2,350
344208,0c84de19713a234f730dc8399001eb44905fc09c97ae72a357993bc6d4d73a1e,1,12.0,3316.0,3,350
344210,bfa73f8481bed3e8d4de98013282888b92d7e946bfb648d2005e28e68dadb311,1,19.0,14067.0,2,350
344211,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1,12.0,5691.0,2,350
344212,bd7dc5334b9aafb79fffff515a05791643a13662727a7fae625ef264906c00a6,1,19.0,154721.0,4,350
344215,701cc14702a42f197624ef26a56711acd08e6c8e885d969e02d911f762986737,1,18.0,7603.0,2,350
344216,9d46e6b85d37c223157de3bbd4d90fcbf1ade8b3620ac0fde6a3da29369b0ef8,3,7.0,867548.0,3,350
344219,3f5d30cfc0b04d52c3f94906549b65cb096d5a0dd7f923201f96feb3947b804e,1,14.0,524.0,3,350
344224,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,1,19.0,2708059.0,2,350
344298,01e8cffa3a1f4d45fdc2eb0f881ffab169132cf7bec21c700aed877721760985,1,5.0,68179.0,2,350
344319,eb82bb48220d169d2e4712e416cc7ec3e1bb107735c2400ecc2b0ac4d4b83965,1,9.0,2944535.0,5,350
344320,21d4768a6b7058eebe0d5dbffc077f4fd6789a624ad453239d6ffb5098b67504,1,19.0,628804.0,5,350
344323,735cac8706572ba1288e296e763ddc0e06d873c8dab9226fdf9aad64419f427c,3,9.0,7562828.0,5,350
344330,03219b1a59b0cf266fe96d1eaec720f1389bab9b8476220766c343266a8a9aaa,1,17.0,1530562.0,5,350
344332,45a326533b3ef6081f965f5420c97c681b600f5bcc5c158bf0f59b7f7d8280f2,1,12.0,219647.0,4,350
344338,4ba01607c706d256ebd591e0099c2075ccc6c8121bd726cc7509dcc0cc3a5772,1,18.0,2041626.0,3,350
344339,6a9578a297376219cbd055f16139ed0f3492752953c9a696cc0a4ceca2b88772,3,12.0,777494.0,4,350
344340,527dd6eac484d5eea04a17a444f6cb8d854ec603ea5bbc94db16752a58d1e357,1,17.0,516.0,2,350
344342,973b0e9251739b240e6a97549cf74a5169ae1f8ad8683b04af79558c41f5154b,3,17.0,2325271.0,6,350
344345,7c4410f691fd79cba4682a85a32e24fa722debdbc60e5d46daa791d4a550ea84,1,19.0,51233.0,3,350
344348,7782e9097ebc99f8ad58a49f8625faed60518bbd2ef26fd9035a8358a7e46ce5,1,12.0,89680.0,4,350
344351,a62d70911e788d5fe609d2a7bb3ab800cb3c1ab4e923658fe066a9b3f225410a,3,1.0,1224002.0,2,350
344352,b4e15e70858840ec2a5eab6ac3c633acc95260acb9a50976d4f923777dd95628,3,14.0,64316.0,4,350
344353,04dc482d9dcfc129854131604ca2ce6462de8045c538894046ea424c2af76f94,1,19.0,2987387.0,3,350
344354,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,517523.0,3,350
344360,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1,3.0,168250.0,3,350
344363,e21cf7d87b2ed8a622fc4dc8f155bb8ee9efaaafae9181fa30bcff63c4c24840,3,15.0,18068.0,3,350
344364,63e2e1fa88378fa90d85547fe108eeee5045ba3252911f145a351b7b7661e3ea,1,12.0,65495.0,3,350
344455,bc03839b739a5445040516b8aec5c38ffd98a95767448b12ff477aebbc17c5a1,1,19.0,2687127.0,8,350
344465,405115a569295213328a887110c5c5b705069402361a3057ba68f7159c097861,3,19.0,0.0,6,350
344485,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1,18.0,339995.0,6,350
344487,1ce1c66d64dd1ca22bf0770832213f81ba0a531ba63f3f2195233a3a26f79887,1,17.0,1117605.0,5,350
344488,5a54939c7a1313bf7ed2cefee28fbc18e3a906aaa6bf9ac49b5f0aea8cad19c0,1,12.0,1306628.0,5,350
344497,11eb3723249ee2e8415a950bc3f7b52eef5baec604855b66cda456852e852afc,3,18.0,688157.0,3,350
344499,5cfdaf30b2a223097fa9c340a72f174ae3502ada6c11dcc31361745e849f680d,1,13.0,1911086.0,3,350
344505,0a382c9099d18ef5b43ca05059c24e020b2ec7af18509e8b2046522d10168a07,1,12.0,7341.0,2,350
344507,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,1630983.0,3,350
344508,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,13844.0,3,350
344509,4dfeca8a959845f1ed0a40340b8c53525bb477c5c37a7068d6383515d211c881,1,10.0,0.0,4,350
344512,5c8203758d604e065e40f5192d41077acdb92b1121bd5358436411be10072351,3,12.0,1842238.0,2,350
344519,af44e752f63f8e447bc6fdac56d364a2f22eabbdbbefc4e3573905618f811eb8,1,15.0,32109.0,4,350
344520,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,158658.0,2,350
344522,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1,17.0,33665.0,4,350
344528,ffe5f2bd86ecfd7d0a0f4c4b76dd5c312649be95eb8b42dd8089cffc788b4a9e,3,19.0,27767.0,4,350
344537,c0debe5a9d25560d3b55660883f4f8ce4a887eaea27a6143bb27608d4123cebb,1,5.0,6988348.0,1,350
344623,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3,17.0,230037.0,3,334
344627,627c092139950602628fa87c7a27bd8679950adccfa4c9c9cd21e910963c13ff,1,19.0,470513.0,7,334
344646,2390032a5817cb1be89eea646e39482ee89d6cd6bfa957bfbf88a48fc5c46b25,1,19.0,222049.0,6,334
344653,5da5ec815c6888e6a5aa7301f71aaa61b4d28a8962b9654d64e0050e5b05ca79,1,15.0,215045.0,5,334
344655,6e49c7f960b6a2d29eb00b43d8e63483419cb0ed10d4741b4ce393c9110404c1,1,17.0,0.0,6,334
344657,05b1aa417dac0ab2b3c5dffd7f742c9d409d704f19d80d62f93b04bbd7618d81,3,17.0,4345178.0,4,334
344659,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1,11.0,681582.0,5,334
344662,6f60a4433e5a5120842fbfc66b007a5c4475c34f72b1ef7a6f28fb2d30907c0e,2,9.0,4710135.0,4,334
344664,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3,14.0,1137953.0,4,334
344672,4c3f906a90fd3cd3f2a18c16f8236e09b3756b5fae0170f2513c57652bd57c56,1,12.0,237512.0,4,334
344674,067beb2294918c7d18f877a415e7ca9dc67723d1eac562094da1dc16270615f0,1,14.0,0.0,4,334
344675,e50deb3f2f87bf45e04940303f80c96929c836b0b03f54f9681272186d9e466e,1,12.0,276840.0,4,334
344681,124b541310713e0101c185b514ffe09ad0740ec00a23b6fb6ec47bd3e5e1ecb8,1,9.0,186454.0,3,334
344683,30c00ac8f2a5ac774f41f60dba8e841a35d0b9c7084de746a74317a743755a64,3,12.0,308773.0,4,334
344685,e0f4c68c5607ddaa3f7e652fdfa48f82a7e26a318f3db3d70272d15ce524b9dd,1,1.0,205361.0,3,334
344688,7775aff6ca1af46f134a1536b1e63b9a4b0fee6e0961fd8025add4a1996ac4ba,1,12.0,258043.0,2,334
344689,ccd83eb7c169ed45162db2541b0a7fb30d3aa04115ed610f6afe9ab5101dc8d7,3,19.0,283529.0,3,334
344694,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,356198.0,2,334
344695,75945c8b1b7af88340ffe4169b39341dfded2c07248d36e91b3e2a0852c7bab7,1,12.0,5691.0,2,334
344704,d8b6cbc8c7378ccb205559b9bcc99eb03864a529fc531bfb3bf3784610f3545a,1,18.0,352003.0,3,334
344706,88074af2fcd1461811c1f1c0520af113906e09da108c5b10f55fe951cd45bd76,1,19.0,486641.0,3,334
344707,d9250ee6afbd9709fbdd51c00a8082e9cf89613c085b6f9e4725e0858a53c678,1,13.0,0.0,3,334
344709,fcf745faa34e0122470fba7348cbb2f36c0e981efa210b909f50bc1fbf46fb02,1,17.0,124566.0,3,334
344710,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,4060.0,2,334
344711,20a0035fdf3f4c2b764fdab251584993add832ecd020fdfcb0ecfa363720aac9,1,17.0,11431.0,2,334
344713,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,1,19.0,2708059.0,2,334
344809,9711f2a15e7352e6bbaf12b63787d1a7583c71c448738e153ba929c4c2db3ece,1,19.0,2593781.0,6,334
344820,124f5e4a20dffcc902cedaf91d3fcd9649732261a4372c443d3afd2fe4b0acba,0,17.0,0.0,6,334
344836,1306a6efec1d0992a242100cb5c79cec28eecb71fe2558cf13c1b554ab718047,1,19.0,1795115.0,6,334
344840,9f0339b9c085a0d569d41f7701ff2441a2dc6f630dcfa28753c9fbe47261c720,1,19.0,18390.0,6,334
344848,e3150f2a6efd51798ccf326cb6e805fa2e657326fa54ed78b447271dc09fde18,1,12.0,38365.0,3,334
344850,952dcfa10b55e3d1a14f9906ceccffc4af3e361cc32cdce151d0bd98397f506d,3,17.0,101536.0,5,334
344852,a3fa142c913abcd3f4c820fbc665d41a73a592f03459db6c62991b705384ddf9,3,12.0,2610152.0,5,334
344855,334b5eadaa0760fb663b92e65c71458fbc1886beb0b3b861cfb0492a7baf12f7,1,19.0,310.0,5,334
344857,cd1bfab2b5aede00574f4308821d4ea38f32460f3cf489ff4375eefc765bbb87,1,12.0,0.0,4,334
344858,6d595066ccced2f4124f6fe78ad6a6d61a356da4f50d76f9d30e35090c632127,1,19.0,313.0,5,334
344859,fd4620b0e018b626a0a5094bec42111466f2039fb8ea36a3090dcdeadc8389b0,1,12.0,40282.0,2,334
344860,689e99788f79da64d752944af84a301742475034233afaa42ea3b45f1451cb16,1,9.0,1281118.0,4,334
344861,5948b0c132fa539b5b39e4a7cb1549c720d7d41aa22c01f569a0aa6eee10a879,3,12.0,3561.0,4,334
344866,527dd6eac484d5eea04a17a444f6cb8d854ec603ea5bbc94db16752a58d1e357,1,17.0,516.0,2,334
344867,1b1a1911fb1486f40666b49ac5a4976bcb7835ac08d7ba122d78cd6a476c64eb,2,9.0,138288.0,3,334
344868,eda301ab5a02b74943f2daf75264b4d2f8fa9998c46c76662c8b42ffab4b4862,3,15.0,2315.0,3,334
344870,e6ddaec886626e75908a9b657bc4a0ca704ec28a9f88b9e6fb2103d5bab6876c,1,12.0,0.0,3,334
344871,8971cde61828f36ce33df5d3b0c1b8c252afde05b07ec5f9e4a23bde81164611,1,18.0,6848.0,3,334
344876,75d3d75506267e8c03152d9194b2cf0c2cb4232c886bf59dd09cf805f8e4afa0,3,9.0,304837.0,3,334
344878,9b254db192dd84e025074a786f67f3196f6920b78a9fbd97502576d8059066fc,3,12.0,151496.0,2,334
344889,7bd78d40dca59bc261b2d14f680da63d70225e43fde1e48dac2691623d9f96a0,1,18.0,474209.0,3,334
344893,7844d12452c6319c9a1d6cee9d4c173d4a2b151a5c632c15b73196b84be493c9,1,3.0,168250.0,3,334
344894,7b11104618d8caa65909eaac749c1a42594f3c891fe06212e04129dafb3e81f1,3,12.0,492720.0,3,334
344900,2da258c4fc8770916f569636095e9ff22cd485c408ce16a5cd44f3e58b88969d,3,18.0,2960810.0,2,334
345030,a9ad303ed4d1a3f701666f742c84ad76f0469b65c52e1777520f35a6b46b17c4,3,7.0,2190540.0,6,334
345031,405115a569295213328a887110c5c5b705069402361a3057ba68f7159c097861,3,19.0,0.0,6,334
345055,b01aea4682b7939196d577f79f9190028ff2aaa7157db99a5a6ddafe9da1e512,1,12.0,121565.0,5,334
345065,e602d984ea6eb7a345990e4cdf8755787af058604fc4f8c14bff40497f78fd76,3,19.0,1388063.0,5,334
345067,09464d94d98cb6cd45e28f102f91e3ba7bc94f855d3de66a5feb6399bb1ed12b,1,19.0,222.0,6,334
345070,7309609845fb52332d716a6226261ad14d31f2785b5568550bc27d5271773228,1,19.0,8848.0,4,334
345092,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,104804.0,2,334
345095,46ad128b7852d0ddca6db796442bf3fdf2e8182212c69940c76e723996f0327f,1,19.0,22287036.0,6,334
345123,81fa0100bc5af8787771dfeb412d5a0b619a3c58e6f0d483daf28909337c366d,1,13.0,138183.0,5,334
345133,1aeae903cfa27102a810d5d57c9b3112505cc5a522a7ad56467f8a7c26dc5fdc,2,17.0,684177.0,4,334
345134,fe8374b766368164783a202cfff08ec298722ced806f4688f214df02134e3c16,1,12.0,216518.0,5,334
345137,fe0b3b09a3b8c5435d55a286ecd4fb416e96d3231abdf27c975bf8606a0b559c,3,12.0,1047.0,4,334
345140,9df84862272aa8b1d36b2c9574aedf16b03c1737e136b923095c373bcce2328d,1,17.0,151877.0,4,334
345144,8598a81de055b56170fa1460fc0a64ec34a752684e6d3e2f300bf12e7682d8d5,1,17.0,394764.0,5,334
345146,f9565d044dfeed2e6f84ef78d1719be1cd4ba85974080912fd1f3916c762de91,1,18.0,18696.0,4,334
345147,270d4e5a6bc68ead954394fc9394fa36f01a5bb258ac9fa9a581ce8957b310ae,3,19.0,593490.0,5,334
345150,a6fc8326d711987f071572d976c0bc8b591eecf1c4e759242d05f5a130b5fd75,1,19.0,30509.0,4,334
345152,ad69683d3035854d1431d0d485ac1a86c228887e9e239347500fceca327b10f7,1,12.0,632173.0,2,334
345153,a3f3ab8ef1dc14645641197c93c50af693039cc6f2b879ae5c37b2d3b8dbd8dc,3,15.0,825750.0,4,334
345156,97970feb892a999d2d651cd0b82ee114e587a4a99e03c029f5b946a0fe572086,1,17.0,100145.0,4,334
345158,225c4ad38a7cea6c80a3945fed679a26ef8752cbad708b31d3864082f281437f,3,17.0,196573.0,3,334
345163,b5e183b37a4dcae97f6a7bc1e276e6bb8c20461b8574dbe8309e6c6de1eeb9ea,1,14.0,140377.0,3,334
345165,5a8119fd3c9443d288c197886597ffdb9cd2e7359081db092e3e0ee14af21560,1,17.0,1417530.0,2,334
345167,7ecba1f7e67b7b9b7ff287a88baa5dd632fb28ee35d9d48246c429337b404fa6,1,19.0,1062876.0,4,334
345168,d3d5b4e7e81b7fb634eb5492826b744835e94810b6eb9e66393a1207e1448edb,1,4.0,94658.0,2,334
345171,779e1a58c6f13d1a9442bd82f65b3283733ffcbbfd655e6e6fb0a9de5efeaa1d,1,17.0,1936557.0,4,334
345173,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1,19.0,304915.0,5,334
345175,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,212154.0,3,334
345176,89299e1b64e78207cdd75cbb08a49cb9848e0b585bf53d93ef930799214b34c3,1,5.0,11273.0,3,334
345179,afbd5e0e6477159dcec6ac71c40588f84f6a8f3cb52e5dece9967bc0c34b3848,3,5.0,708690.0,2,334
345186,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2,17.0,82960.0,3,334
345187,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,334
345188,5e1a157f181ce02cbe88a3607ce59555c2f7c837867c9e4555401f2216b2cd03,3,19.0,912720.0,3,334
345189,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3,12.0,1037474.0,2,334
345192,532fcebb95c561a30be60203bf57bd9f2d6b1155ac4ac249c4904747ac5b6d50,1,17.0,212881.0,3,334
345195,51d9f1c083dfbba0c459d86f1aa8a2ae6c83f42e9b2a7a44955999a373160b23,1,12.0,160565.0,3,334
345196,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,387035.0,3,334
345199,234ab175df0d1ca4b021ee63c8da965e526eaeecba99658d6fb31121414ee5c6,3,9.0,14.0,3,334
345276,4978e8892cac2cef404ee0f607dce456996ef4a5a4e61cfc6f93b3a2c35baaa3,1,12.0,2499475.0,3,334
345302,d2ebb7bf9a989b25fe32ef8826458146b36d6e7761c489b30fe16046ace0afb6,1,4.0,901505.0,5,334
345303,17c9f372189f9453de74e4f3813f673bcaec829e9d5a20ac837f4eb547ea870d,3,17.0,524274.0,4,334
345305,11eb3723249ee2e8415a950bc3f7b52eef5baec604855b66cda456852e852afc,3,18.0,688157.0,3,334
