tx_type,cross_bank,ATM,tx_amt_total,num_of_tx_date,CR,DB,cust_id
1,1,1,396332.0,37,45446.0,2909968.0,b1424fae23451a8c4cf62af3951f325ac3edc1d54d64aa77c5f6e48438084d0d
1,1,1,1304181.0,95,6505766.0,14734799.0,b1431015702b59c94dab11fa24e3dd98cdb59f78ecd16e3acc31caf6437371c6
1,1,1,15411988.0,4,129081.0,112997.0,b147d29d35fa1c16a4112c0e3a1e658a82f0ac5016de6329bb404a227aec2282
2,0,0,6234.0,298,6232668.0,3874622.0,b14f7e8f1383df1e6f3269416b0ccb57e5b43421db7844ceef5ec57bc1d888db
1,1,1,1671781.0,75,5713751.0,14797804.0,b15a60206e8265124b611e55bcd505c1051b926329e5eb38af22e9a6ebf796aa
2,1,1,2777364.0,112,50800.0,1946294.0,b16d4252f7dd176b73713c42f9ec296b17578448d9971aa0246f9c89b3c05896
1,1,1,155792319.0,2,69295.0,728.0,b172ebe5bdb15fb8c95e50d9192da6af03ff4505e7be90471ea73e38081f9d2c
1,1,1,502206.0,4,131726.0,196509.0,b175e3df4c24ba61852e4d7eb5b9554e3886c054431ff07c6707b46a9e916d61
1,1,1,15619040.0,86,9629.0,7233.0,b181162af73acf057524115ab20e7c8c16884c6fcd92d110861a5eef9508eb17
2,1,1,688299.0,35,52930.0,466654.0,b19c09877d608bdcf2b9a3b7e1dd1489a62043757182931b890772cb3a6fb96f
1,1,1,22168557.0,27,139041.0,407741.0,b19cfc89dbf309c93fe1376a6cc7e48a1b2260d9d9c6054d0cb57db90980095c
1,1,1,1346957.0,143,9653461.0,16866230.0,b1a82f6fed0e32b7e83be8fabc6381d84f8799c2c6f7e1b66ee029cad842cfbf
2,1,1,63572.0,90,91289.0,21284.0,b1b1f664d1b2e87914dae0431bcceb1b13308b25a44ed0983e7f2d84a4d2d7fc
1,1,1,9908.0,259,33445961.0,86093028.0,b1b81f9ec7a8059247f6e28ad58567182b3cd4320e14022417652c7135c6a9cd
1,1,1,172169.0,22,23989.0,46871.0,b1c50f26db78f032c2beb649c43963437177c84b3fd97ee3a2d69517e241195d
2,1,1,35391.0,47,5404120.0,10922801.0,b1deaa6f6a112f13e9a9902d92fb9b7918828afe8e98ea56757124c0cd75db43
1,1,1,123763.0,149,525096.0,896133.0,b1e3d024858dc5328e0b5338557d635331f50c94dde0ff1979b32f350fe2fea4
2,1,1,167432.0,226,53375849.0,46039139.0,b1ec76af211c00a575a6b82cf469bdb8b3b070c3851bd7b78e564ec32122080c
1,1,1,168993416.0,47,560654.0,140479.0,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084
2,1,1,19623048.0,45,1429053.0,4520010.0,b22aa55926b92ed8fc16da0952898046a0549830a11a8e297a9667694b4b34fb
1,1,1,13186548.0,11,288750.0,271689.0,b230d90eb31191658b18486c943971cab8979047de245913db51386ee2f91fa8
1,1,1,48863.0,83,527971.0,2746183.0,b23ab0047a82258b5ce644a1fdb7e5420b26fe92cbc5a82aa778f5823a4a1e1f
1,1,1,184635585.0,270,54114406.0,42028010.0,b25b173d95a63c2581f7b0bf92ac062804b4afd5607b0203782f0b538206c7f7
2,1,1,1736929.0,68,3896539.0,23964639.0,b27338699157a690fe7b778225345ab677fd30035b067337b849754cc6210fc1
1,1,1,113152266.0,43,134149.0,333674.0,b27f5b27d56f1fb8d87c94fe8c315c0ce784c93cbb849c7dac612540141478a7
1,1,1,1139718.0,302,14709509.0,44368201.0,b28b8ed08637a5bd90f0d5bb30ceda603e8007872e7b1eb75df6cb06de510634
1,1,1,63213410.0,69,581598.0,1037189.0,b294ec57b0c5c78bbff910636b49d93253f62b65d5dc3d53b6f0b778a5c7fee9
1,1,1,1604571.0,113,9657419.0,8875463.0,b2ba3c316c162be08338a48cb6e5d9840f2400e41e73629ae0deb2cdd6420bda
2,1,1,0.0,232,809611.0,27350788.0,b2bf1ecbc750d6ba40707a61af34e63062c4f7be36035a1fbc3368e55e3afaf4
1,1,1,4984449.0,225,8368106.0,11816452.0,b2c06f94ae2854295bf017bb095639241383f18b38dbbf90028d09ba42360305
1,1,1,960635.0,25,304531.0,417860.0,b2dc70cb9211e888b15ddf71d8a3cd3b9e9aa2a6a8cb984b62810ba892aff210
2,1,1,6655730.0,9,739508.0,45815.0,b2f2461b712f0501e1ed6a706810497d46d4525541bc2c7031e619ac9b2a8132
1,1,1,5473551.0,31,7736490.0,4873085.0,b2f40e7af493ee43c06ba7ef2156e6843c3562636dbbe5396531f34e5e0c1778
1,1,1,157703271.0,32,966797.0,6240094.0,b2f83eac3691a8a786a2f337a5ff8d8b8dce7e9cae7e4ceb839f26309cbd56ce
1,0,1,46488885.0,45,1554157.0,2605938.0,b3025821b769f8d710f70c244d8aadde3475abaf50647d77d7d9c21d62a238e3
2,1,1,33271968.0,59,577793.0,637327.0,b30a1b8580ea9aea4b5bd8aa7cef89cdec7909d3bc83f8b6375fcc0610f2e3d9
1,0,0,5307702.0,13,69304231.0,578976.0,b31652d0c01c8075135afe9edacb6b0e2ddcc22c23ea113d32a3705c93b3305e
2,1,1,5205642.0,164,3015633.0,12395812.0,b3198aa69943accec163991d79397b8ec74a6f1782c67868146b83e5cc7e29ef
2,1,1,1034250.0,39,1376244.0,2475802.0,b346fac690a4718f7f5d4bdf3a58760d1837d206b2cb9e0ba43096c9360097ac
1,1,1,453932.0,147,2571880.0,1603731.0,b356f68af69221a91694d2f5a55c6b732b836d3ef2364dc3898441d5c9dad49f
1,1,1,540306.0,70,35037.0,220557.0,b357b91df41fe09bed66af3a15acf7ddd322f4ae5a286c876e010e010d5d6ea5
1,1,1,22193.0,59,4052841.0,1490957.0,b35e8251225eab716e93af839752682b51aa092bcee2cc60566ff9309dd45f5a
1,0,1,1609476.0,28,449001.0,481961.0,b361c6f62db050eeb33641c94f82ebd87768b38f17d0e115b574d96e695c63f1
1,1,1,43258867.0,17,117284.0,1874.0,b36455a663700b7d58ea8915be70c2a93d8f52d745266e73bbbfa35b5b54f6c3
2,1,1,2338588.0,108,18487446.0,22978139.0,b3669bc19900a480bfe88fa653d9c2ea62483b2e37d9956cb09ec72b313d3a9a
1,1,1,825209.0,66,772402.0,2293600.0,b367769367eb1c87ce4008b798aeea335f03376477d34c8b699e6c6c280520f9
1,1,1,83117.0,20,5525582.0,1185126.0,b36ab07b5aac05800ddf7f0e6be1a40d4a7d6756a2593149bffc9b4b7ae8ce4e
1,1,1,15463797.0,216,34258979.0,39701669.0,b3767d08796a770b207b2ef284975b1660c847cdce134695a5b4357b4240849b
1,1,1,474893.0,89,15530763.0,38356900.0,b382373716743250b1bfcddea1381ad3054aac89c2a1bb31685bd7d500e3c2a0
1,1,1,54944695.0,275,400759732.0,1110535844.0,b38eee7870c80029822ce53cf995bd5cef9c467a5237d4e3a9b19dc79f998229
2,1,1,27325357.0,20,923412.0,389172.0,b38fd5fc2b831b0324cdb958f90af80d1f5b308ddcbe3bddcf4c763077560524
1,1,1,648119.0,127,2732343.0,44425936.0,b3912cce490490a146d4e0de3b977f533c67f70561dd69abd9bc92fc61ca4cc0
1,1,1,1115107.0,140,1764834.0,8205209.0,b39c27632abb0b6a64163efcb1c88e45abfcf507e49e7047bcbb793aaf7a1d53
1,1,1,36486273.0,144,1629160.0,1561181.0,b3a3633f4cbdd38e225ab7349c9aa1eaac5842291622a6cbca00ee112d0f6e1b
1,1,1,50143638.0,125,525923.0,1048744.0,b3a3758c8ac9a55c911cb777380dea9eac6a52d0c3f395eb01a80ca223ddbbb7
1,1,1,25533080.0,123,16744754.0,83899340.0,b3aa7dc69be02afebf044ed82e836b9d6f9d0bdf87ae7784396fb6b7c21022a9
1,1,1,905872.0,33,1940450.0,550508.0,b3bd041ec7f4756dc86634c80ab69ef0e6b45a99cbe6d537cf32f86ea8d95dca
2,1,1,523188.0,212,814865.0,2623271.0,b3cf830136fa82a7372f7f3851fd03e952b357ae7f251d7636dc51ffaea16d37
1,1,1,3891255.0,10,343057.0,116550.0,b3eaf6687ac8386b85d560d618d6d540721d9fef3f82a1a29d90bb7546edd988
1,1,1,36936897.0,101,60847575.0,74623238.0,b3f6c2239c8c8d91ddb66df3cd849735f47a533e483600602f086e96aaeb2c57
1,1,1,6673705.0,38,847034.0,3525493.0,b4045368bdb5bf2385b5d6ab19c761de1d439335e468d7fc9d97c9e217bc0c47
1,1,1,17931151.0,4,70736.0,48914.0,b4231ba7cd3cdaaa75dd5d41f5c74959825e64eebc93c9855cb389f2d15b7e91
1,0,1,8293953.0,5,13274823.0,11211576.0,b4281552e8bd2b7bbe6b6a91d1cc30840da10ffa590324754005ce6dfbeccd2b
1,1,1,29663463.0,65,288497.0,1257849.0,b434f69a71b6e4ccb7e43f2a16f33d6229f8a1fa31c8793a638c76b4972af53a
1,1,1,3496838.0,1,474176.0,0.0,b43e3dd717e551dd5ef8801592f60d121670dc6afe3749dd11164aa816757b86
1,1,1,94945547.0,74,604412.0,850446.0,b44997f7fddb5105176582b13c9ed54f5ba93e3a75131962f1a500f10eb3ecac
1,1,1,92490824.0,19,0.0,0.0,b44ea1eb3e39f7395821087aff0bc160fd7ac3d276e071633079395bddd8fea2
1,1,1,4596.0,99,21277472.0,33092194.0,b44ea8766ef5e93d5fcf46141bb469779cf34f5ab9dd74e0197c7d38ea213425
1,0,1,1623279.0,73,9738069.0,57593012.0,b4612de73aeafb802fc1fffe6c44909d89d41ed20589933ad94c5699cc933156
1,1,1,164184959.0,71,2406974.0,2701616.0,b4653028c47d5c361ab3f4d19400c158531a081aa3a411191b4317bc9ba3937a
1,1,1,22243879.0,205,4718152.0,34935679.0,b468247a868597495269f604a5fc06f2c1d9716a410751212a5fbdbe4af07e62
1,1,1,89037.0,61,1378793.0,1136184.0,b46a869da0d4eef35fb86609b8cd85715f4edd22c625bb837fc7fc41f1b76009
1,0,0,66672.0,237,367331831.0,474755876.0,b4734b0462b6db57a3c711e255d21266e49faa6da4cf79eeaa78fdabd3caf525
1,1,1,30312866.0,58,37555.0,52705.0,b4939febada2a9644952e8033d1089a2e58f31ebdef151c45349a2d591a83b8e
1,1,1,2968649.0,127,4971634.0,70112740.0,b4a8ac055df1dae223d226f5ee3e6afc627707d401c49d30dc4c1e933cf211ac
2,0,0,2943.0,15,88963.0,100134.0,b4cb429795c8c0dc4805370c02c7d9738a8c2c879e29f75a462ebf2a88ca10cf
2,1,1,69526405.0,5,14.0,12.0,b4d145c7bdc49b2726691fbaf44278a98411c62dbe3e406ebc266e1fe9fa4f58
1,1,1,185688184.0,177,85131667.0,103939842.0,b4e15e70858840ec2a5eab6ac3c633acc95260acb9a50976d4f923777dd95628
1,1,1,18807936.0,17,113754.0,298555.0,b4e29b9bf0316dd20608d291d28f5c1268bedff15e2f24e6149b7b7ee349f81f
1,1,1,5885628.0,86,106690.0,189495.0,b4fb980054c85860813c6ae7a90d92671b9752299701b83d28846c3d17975f7d
1,1,1,8019091.0,52,1788096.0,6984347.0,b50880ce2d8ac8dd9ad5b798152451aa720be1bbc32c4d76511ae9fa67e86c81
1,0,1,89843756.0,25,127856.0,590873.0,b52040d84a943091da3ef0c3f73eca7c455767f20e4626b35f120934b2555391
1,1,1,27124347.0,144,5467732.0,6950038.0,b530213e9516b22aa3b2a744c5510038e30ddd476a3080ef657746dcfaa276f5
1,1,1,0.0,183,36685009.0,307367807.0,b534b7634b8cebeca7bae4f2f4c161337b55676bf7999109119e0d0d1ec99747
2,1,1,1605599.0,102,666444.0,894851.0,b53b69c8ac6c615a3c39ec5613ebf2b44a5794d6ce93ab0b7b3044b04ef2f3e9
2,1,1,18850420.0,26,1914174.0,2701210.0,b53ffd9fff77e18d4d6e5a9ef87951739df5bca2fbb10a94144b6ef0b81ef1a9
2,1,1,1940883.0,52,4648805.0,5063625.0,b54b1b88beda7a4e1975f1c2ca28a6c8882c6a587e10bd0952753a45f16bdc86
2,1,1,290146.0,247,36007785.0,68478192.0,b55a4f4b8f64351de9b670783192dcb366935edbbe69fcb858dac91b20c526e3
1,1,1,92933.0,10,449620.0,13458.0,b5682d7daf663b469294340258701dd3febf795648bab8b43608698a751877da
1,1,1,54588323.0,28,4925352.0,7249253.0,b56966a60b29c08b1c395c03361f10754ae67f346e3a32f8ee4f6006bfb544f2
1,1,1,45114016.0,19,254293.0,646248.0,b575ac00b70073b4b85cdfa37681f6ee1282f311b16db35c34c8527c947bcc45
1,1,1,25859008.0,31,1820266.0,2346731.0,b5809821547725fd6b10d44eaac277e3f02ffcd5925752f3d12f2c263d5e2a52
2,1,1,1538012.0,78,634491.0,410157.0,b58d10efb682d93ccca71036d033b92cd6d9d95d3077b3608004d39f529b2e37
2,1,1,7685821.0,242,720028436.0,370802500.0,b5c8b8f552bc2bbd1cde7ff25122b634a70ce3864f0c56a8bbfdda2db4f97617
1,1,1,514358.0,194,6995427.0,31779922.0,b5caf5846ea62cdd875b25b49e940c0023ba38256ee39feedad40af0618b967b
1,1,1,13378296.0,68,2071810.0,3187025.0,b5d52b8c3a0e74c3dd40375b1d65b5b78f4cf913961cabc9802a29f9e38f86c0
2,1,1,11400651.0,18,332650.0,4683487.0,b5d89ae9fcc95d427cf8075d56ed013691d6602e36ff93efb683c32fc338f34a
1,1,1,8301648.0,114,44698193.0,166843463.0,b5e0ef9feed1e8d121c11a1ba3d71c5667c7605571775eff66788b06e5ff4188
1,1,1,481658.0,124,3599409.0,4761527.0,b5e183b37a4dcae97f6a7bc1e276e6bb8c20461b8574dbe8309e6c6de1eeb9ea
1,1,1,803492.0,24,731067.0,601813.0,b5ed3789d4b192bba51af426b191fb8dd0c6deef783131b07e9d37c6856b739a
1,1,1,138242522.0,32,59215.0,79562.0,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914
2,0,1,1446663.0,17,26185.0,4887.0,b60647a307265c9edf5f77309975a55e544e63b4ffd2b9bdb1c893ef111ccb7d
1,1,1,5876894.0,102,751246.0,3899125.0,b607953608029bda1850cc6060ee42bb8ddb0efcd8f85c37d00f920f95bc3e03
1,1,1,254575189.0,15,750266.0,62288.0,b608b9b249ba0792298f2859221aaf73ae7d90faebb16dc173e220df7cfc1fdb
1,1,1,1129952.0,15,4998397.0,21239572.0,b616d99664fe843cad3f792b240072a43c2e183a3b24569467cc3d900bda9b64
2,1,1,4059.0,26,66416.0,152820.0,b6194718b2d529312f78368bc46599463d69553b9000f55f8a7b054250539d53
2,0,0,56169.0,14,270.0,90.0,b61adaf4c70d8b498beab1380efdd33c328aba23360a570f7688e4fe769ee457
1,1,1,16000134.0,17,1188681.0,1674626.0,b6237efcf244c480e677cd62ed87071f3c739118a1f4cc2b47bb3fdc62f3404c
2,1,1,8979998.0,264,512999.0,406164.0,b62cfab7ff0d45f91e18c425515ad3e84a75d2806fd9ba9aa1b2311965b16793
1,1,1,60722.0,56,5759388.0,20992757.0,b62f98feee326679aa43d4fc732a2afa44d315e3f198f5ea1b1d75949823a848
2,1,1,83427.0,135,33777902.0,63639016.0,b64c25c651fac89b614deb198d201f75d29e5e8c87f135425558bdc0fec54017
2,1,1,691744.0,35,39059135.0,11241177.0,b666018612dfa895fb40467a7819819c83cba2a7c98189d0269f5d5d6e425935
1,1,1,278220316.0,25,27425550.0,275562.0,b67c7cbe3f303081f49a8b4547a253194182a866b10e9f21b03c3e79ff57f59e
2,0,1,0.0,84,51434171.0,44726135.0,b67f5d0217cd9aa8782036808d10d429855e918a0253874b5e3419b9cca7559a
1,1,1,124600.0,49,1526925.0,25056707.0,b6b34cd6adf7b0f8b9b637cb989c99b6c1ccfcafdadf76034de2385dfd20df63
1,1,1,25907104.0,211,174143126.0,247323429.0,b6c8f34668029c0b80c422ecb703ea369c4a51a0a163e1c939fbae50c01e0179
1,0,0,2118729.0,54,705722.0,192000.0,b6d2a58fed46fde2769422272c0dd7c613ef41de3b4e9a19c65b85613a112bb9
1,1,1,684913.0,45,931802.0,154240.0,b6dbd271e12be9ac4e69bb2ae171097fe9035b7d483b2d64e8726aba5070f7fa
2,1,1,3371831.0,75,1618634.0,1760048.0,b6e5408b20f664c7e4640285f79c09d34146ca317264625433f6231904865820
2,0,0,115395.0,281,10635236.0,8619640.0,b6edf10831e66f1258f9ced7e68716d2d1034dd55f76a38521f568df28d48b20
1,1,1,75124027.0,13,1504953.0,3008366.0,b6f594909afde36b182e825a982b1c3095c2ea2e3d3c3f2e5d44a514a0c3df91
1,1,1,154092.0,11,38137.0,176902.0,b7072c67622e30f24d7a1826f495f88a590db38228ad55ba4734974e5b388f0a
1,1,1,26929427.0,76,5906180.0,5589854.0,b7146180810b54928ad8d3c51188cff671361a078044b48651252eea3c4bf402
1,1,1,93210.0,17,1638004.0,866934.0,b71d505e9e920064dfd6934118123424f182a003a9381f13623b529864d8eef9
1,1,1,281491924.0,235,58838095.0,196510605.0,b71e75bd06d760ffa3a117dac3a224faff2c14e356f3ae8f9de77a5c3eb90ae4
1,1,1,57177081.0,90,1960964.0,8156881.0,b721ddb61f56bd4cc907c8ac67c35b6a8cf3882846d0dd76068afbb08341711c
1,1,1,5320355.0,170,1055671.0,420512.0,b727e0823ce7f87a802770a626e1348fc7c429cbb7fef7c5782e6ef58ac3a557
2,0,0,16273.0,201,65345478.0,66779995.0,b737be24b9587cc5da6845e15cd5addfc847bd704237ef428989130cc612ed23
2,1,1,28968258.0,15,16426926.0,19328577.0,b73d50cfab2188e6eb4b1d2d6e16cb0602074888bc285a1dfc4f7d2a9b4cc1db
2,1,1,5493993.0,90,44782.0,22178.0,b74d6c9c4259df65d82225e466a7338a725c653cab02bd9034eb08b597bd681b
1,1,1,6537857.0,6,255861.0,0.0,b756dc443accbaeb7b00ebba9f49be2f7b6b1bc5620210443f11f064a62495c5
1,1,1,30172484.0,51,0.0,0.0,b75cd3e6a9b2eca362062e37b02c3e0f4369e1f33e0751130f48d598d588986b
2,1,1,378068856.0,210,0.0,0.0,b76ac86b15c5183056d8b2d62e06fe6b9e5b2c3cff591a01368665d85cb4be89
2,1,1,49537.0,211,17313938.0,36936462.0,b772b1b90d9570a5ea4b48994bd1c1cdb0aebc64d3edcf414595029b537a44c5
1,1,1,6751718.0,36,12602.0,12659.0,b774acfe824b66590bb41de3bd272ca89fd77f0b54d932260dec796509d2542f
2,1,1,27339188.0,159,13035654.0,30066435.0,b79dce433c1016527651e097209636fb0fe0af87f936f622a7eb99ce9ca1a0bc
1,1,1,31805737.0,144,39829837.0,67625969.0,b79f0a69402e30519f4601f10bdfbc9ed9afecad838ec6853e61c9dc32a7f9fa
1,1,1,356576.0,116,2533447.0,7042100.0,b7c76effe9ac9e8cb949d2e4e67af4df92ae71709d8c15fa933325b16bc58c4c
1,1,1,7084185.0,139,1765.0,7033.0,b7cbeaa2ba0c0888505d6f904303ba8ca38a2a662cec8454737622b081bdd938
1,1,1,32567359.0,61,2805735.0,8500512.0,b7def299e24a5182e153923e5a5eced18fb53fe28612930e322f62020b5a8ca5
2,0,1,4360410.0,127,6300315.0,5494161.0,b7e29f8bfc9dc28acd4ae287cf2654955b2c37163056cb9e30b97244467f7c13
2,1,1,388776.0,12,145098.0,389114.0,b7f4ff6a0ba81174971b5a717120c95b4ffb997d6bceef1a6bf014158f6a83c9
1,1,1,10849186.0,62,543423.0,3811768.0,b7f65031472cf372f6c38461522c658c05d3649137024ed447c8dade24c66480
1,1,1,25049733.0,46,6017292.0,6533836.0,b8036895360ec76bac5d7c0b7d47aaa9b229057bd0e560f330bf31c62d52fd09
1,1,1,9737742.0,62,612618.0,1239507.0,b80969d0ef9bba5de028fc6cdc64cc4dea0d367471ef8a8f17eec8062d5053cf
1,1,1,2056663073.0,92,9326667.0,56411312.0,b82de0c47ec4c093227e4fc69f18f86770630048d147d4ad54afd17abc7d49fa
2,1,1,17140234.0,115,27251557.0,24735999.0,b8424d0d17e8a9dcd550f29cdad0ef89be9067d9ba5c5345cdf2335d45a84c69
1,1,1,10908683.0,19,198710.0,30086.0,b8474e41442101e5de1d54bdbf13d4e495bdca6470b42a79e49498aa6c1d4ff3
1,1,1,98374727.0,83,8155438.0,18873399.0,b85d0a2e03dd24bee012fee7df3e88476b6ed3aadfde1a73618551723813d18a
2,1,1,151742.0,45,23634010.0,20082043.0,b87c1514f2f9f6688f61e7a8c3488f80a1d3f7dad63fb74bb1838dbfcdd1c4cf
1,1,1,780414.0,43,235658.0,1847163.0,b8923c359afb736dd76c15646a8b15afcf98afd4f8cfd006b337ee28ff60a5ab
1,1,1,560893.0,57,1288288.0,2643857.0,b8a035bddcf214380fe8830ee6701f6ff3b85cbd9ea27dffbaf674a18e6b4a27
2,1,1,10529348.0,166,10978896.0,43774540.0,b8a5b3fbe9532e49e1db97ceeb6ec5020043989c0fe3d40c5a3b2a7f76f80e4c
2,1,1,306541.0,81,75136504.0,22346276.0,b8ace5289a240a580a536e913249da66a6fb3d9fe81e8f317c37102178ac634d
1,1,1,17585573.0,87,65592000.0,2353649.0,b8b740f10629732fcd26d1e79ed27af4d66aa681c227f5c2e5c3e6520b0ebcf1
1,1,1,33146.0,81,4839278.0,4850645.0,b8b88826b45e7fc58d878782de9e4da46eccdea2a5bf6b5e5f5f5128fc956ecc
1,1,1,11180243.0,25,4359531.0,6302595.0,b8cb473b68019c3fa08007da3c927b6381b96d730fd3e8510daebfb678d7308b
1,0,1,4295849.0,127,7223154.0,7950434.0,b8cc477cdb4db116c5f53248b99df135b8b018646c7d81f6a726225c98d93768
1,1,1,2094982.0,28,409905.0,196845.0,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac
1,1,1,40182814.0,70,28189912.0,115852959.0,b8d6faf7172dc97d42400bc32aedff190f77323976f42e8efc7a1f6d06f77879
2,0,0,289055.0,18,6061.0,114512.0,b8fc9846371ad638f98ad35d4348d9d8d8e93cedbc4a786dbd0820b85fd73b4a
2,1,1,47.0,34,19577308.0,13312045.0,b9053f1cdeabfa6a178e73490680693c67e47aaf40b2a4a1a9e6ea57afa2f595
1,0,0,31172.0,47,5810.0,5667.0,b90a2777ce830e738fbc3c1a90a6dea00b9e7d93451093a46aa60dff4f8518cb
1,1,1,0.0,182,13500065.0,8372183.0,b91bbfa1258018d83396c26119c811d4c320197200625d75078cabe47188a3df
2,1,1,14395140.0,207,30354437.0,2249446.0,b922588731cc1039d3cea5ecd2cb09b130e166e41538bf5cf5215b773911f032
1,1,1,195131229.0,91,2279501.0,3002747.0,b9267fe8ad69c6688c8d7f9721ca23038094a0f3d181dfb7987dc3b82254f3fb
1,1,1,963433.0,31,31459391.0,5822.0,b92b34019dcd8fe394f0e86536a80b0ae1020595a7d039cc64c9d729fac92222
1,1,1,1469630212.0,10,99015.0,0.0,b92c6c80aed3640d45224aca4cb96949b785153f7ed6880e3f02e07980b2fc40
1,1,1,20297.0,153,0.0,0.0,b93d7c4b35a813fecddebb6e29db8f5a96eef5cb0267c9671c2ed146d6016bf4
1,1,1,1465261.0,5,1328.0,1947.0,b9422d4859ef33d55311fc80d920af6e52a8f65e3f56b848525682ea99fdee87
2,1,1,28171986.0,59,8931062.0,9080629.0,b94a9c222f324b08588da2e67cef72bae2918378af4b034c7cdfbce2bc2e8c0f
1,1,1,4222227.0,34,1430627.0,19358520.0,b956736817abfd48e840362ce576848dd9fa167e880011f9b95fc5cdcd09068d
1,1,1,10272934.0,25,264523.0,1138714.0,b95d6a1951c90550eb583cfe5790eca849871498cd7322cf5f1330b5ec43fa74
2,0,1,2696856.0,19,251426.0,270747.0,b9777c8d781fab3b4f6ea9b4820370c7b87239673cba32b7c7f902edb56be973
3,0,0,917403.0,8,1019755.0,593189.0,b97e482e415dab8eabb9fb818f5361e85f8fcce616cf63c5a7651fadb155e082
2,1,1,7909776.0,108,18633479.0,10144445.0,b985a5157f91d540fc95fac3dbb2575c41e1d7f7b0dcff6ab72b50caa3370ef3
1,0,0,151047.0,254,69481177.0,186685203.0,b992fcf2434e0c8f2d9e2ac7e8d17aaad75d0c0236868d72fc0687d9dc98ef3b
1,1,1,523514.0,6,3618346.0,231477.0,b9a45cb3ee79f967a116c3429ac938224190435888310ca7216b89f6d797f943
1,1,1,17709914.0,59,330927.0,50991.0,b9c128dc24dd871c1c73bf12f8e8682213139ed13746de24ab180d522a80960d
2,1,1,81524.0,264,2142627.0,103081262.0,b9cfb09d73a9bebc87aff08b9e7e82a0963f47e4894ad95739e8aaa0aaad7550
1,1,1,13616153.0,46,294722.0,430114.0,b9d82048ad8efb668342ba1b169990e27dd57bc2abee0c208a6221dd937b5c66
1,1,1,2136970.0,90,21169599.0,33543335.0,b9df90c69089d5433dddb4684e5d24fa5c986d4f6ee806dba1331b14e59ff506
1,1,1,92430737.0,54,368636.0,2144253.0,b9f477cf66850b3a4a20653c38c5cac77c96227432ae56bfad630f7bd42f15b0
1,1,1,144512626.0,87,2254581.0,5898849.0,ba07e23b84a12e0c288ece834630da3992a9cfa06ac3d9e44a2b84f7b3871a14
2,1,1,1269543.0,97,3704051.0,2002724.0,ba2462c00a16b012efae2010927a36c52da5e3f4b4fd715f02945d534ff82ca5
1,1,1,2655373.0,176,0.0,0.0,ba255fddaf16d838a6a80709cf888b5bc10c4b4befd03bade1fcc97ced8a1956
1,1,1,28210099.0,30,1389553.0,625650.0,ba2b9e0fe540b4fd42f63d3692ebe8a60c06cde191414ebdcf27a43647381299
1,1,1,23486.0,7,9685.0,2064.0,ba43fb061588765bd60e365ac87e009547a5e0683155a3e5ae968738167eec88
2,1,1,1762033.0,6,10927.0,31094.0,ba4433115e2b6fda8ee37db93fa2f413fd2644427d58560106ecc46d7b679a04
1,1,1,48937077.0,25,20153.0,224466.0,ba6073b387ebcfb285b05fed5366cc1f3ec9c9ca18c3c7bda659a799c0e31ae4
2,1,1,92516839.0,27,4044190.0,2333980.0,ba60c4680c92003df94dccb6f31f23fe3340021dea4054536d7a71fc8099086d
1,1,1,854312.0,39,4082465.0,2875394.0,ba7d120a0eb64d94788796820f16ff09b006b4eaf21c665afe66697713d685d5
1,1,1,1824184.0,26,352423.0,666136.0,ba8bf8178dbe20f59c96309043adea89c5c227a923fe680c23ae668dabbec81b
2,1,1,9784025.0,178,91049451.0,60772415.0,ba8ddb1560f47d89d5481666fd0b056f4f5777137040d33caf8fde05f47a01bd
2,1,1,1872205.0,18,36388.0,45111.0,ba9b39a419a92d210cf73450081e25ad6b31681628b06933bf9db5a439156d70
1,1,1,2575797.0,12,290834.0,2463458.0,ba9dc8d7ae712aeb31b7985d7d44d10a8c7bf35c87430c568e39bdc1b53d0de3
1,1,1,57026908.0,355,1959815168.0,44939588.0,baaeff3b139d112da0680c70d37e82f3df886685afe72b1514c41ebf21cd5058
1,1,1,201567999.0,133,1184619.0,1032619.0,badac61e255c073fc544616596871dcb0346760fec4ae4f5e50160aed2a0cbb7
1,0,1,0.0,137,15183338.0,31177341.0,badb5e6361d04b875afc56f3930235eb03c5dc6a54a104f3ba786a22fb7fb2fc
2,1,1,1712466.0,64,3805775.0,12991839.0,bade60955547ff67df5d5628585b6c31e57f0e4a012c2a0914362ac18f87dcff
1,1,1,1179638.0,27,673378.0,517251.0,baef074612d5a73e1324157a1a5e38e03f7ad150404db0206ef02303988825f9
1,1,1,1829254.0,192,12407488.0,12911169.0,baf779548e89a56ebc60b94be9c0268bbee0caa5dba04fecb6f032c351b476a1
1,1,1,871145.0,193,22702432.0,26088679.0,bb07dc3b0035284d06c871b3b9697e55c5126bdb82367003b400e3a4c6d73dfb
2,1,1,3827148.0,46,457866.0,945433.0,bb07ebf561832b32ce8133a02462eccd3ad42e17d5c0648fcb3b9a03fe532e3d
1,1,1,26834828.0,270,2678134.0,5353319.0,bb168f89f998c45f60d34f753cfc42afedd172a593443d76787097ac78c3acd7
